"TIMESTAMP","RECORD","station","farm","field","latitude","longitude","altitude","battery_voltage_Min","PTemp_Avg","counts_1_Tot","counts_2_Tot","solar_flux_density_Avg","lightning_strike_count_Tot","precipitation_Tot","strike_distance_Min","wind_speed_Avg","wind_direction_Avg","wind_speed_gust_Max","air_temperature_Avg","vapor_pressure_Avg","barometric_pressure_Avg","relative_humidity_Avg","humidity_sensor_temperature_Avg","tilt_north_south_Avg","tilt_west_east_Avg","NDVI_Avg"
"2022-01-29 12:00:00",2067,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.49,17.03,639,722,466,0,0.017,0,1.165,337,2.53,4.825,5.45,985,63.9,10.18,-0.825,0.625,"NAN"
"2022-01-29 13:00:00",2068,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.82,25.68,697,818,576.5,0,0,0,0.923,232.2,3.43,11.2,5.8,984,44.4,17.08,-0.825,0.625,"NAN"
"2022-01-29 14:00:00",2069,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.98,27.37,657,732,629.5,0,0,0,4.88,234.7,8.61,16.38,4.8,983,26.18,20.53,-0.9,0.475,"NAN"
"2022-01-29 15:00:00",2070,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.34,26.88,710,757,617.3,0,0,0,7.715,254,13.79,19.05,3.875,981,17.78,22.08,-1.075,0.975,"NAN"
"2022-01-29 16:00:00",2071,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.34,27.66,733,743,542.8,0,0,0,8.27,255.9,13.27,20.45,3.075,980,12.88,23.2,-1.025,1.05,"NAN"
"2022-01-29 17:00:00",2072,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.22,27.7,712,750,407.5,0,0,0,7.638,250.2,11.89,20.2,3.325,980,14.03,22.78,-1.175,0.6,"NAN"
"2022-01-29 18:00:00",2073,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.08,26.37,691,746,235,0,0,0,6.47,241.7,10.3,19.33,3.85,980,17.25,21.2,-0.7,0.65,"NAN"
"2022-01-29 19:00:00",2074,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.79,22.42,684,723,70,0,0,0,4.255,226,8.15,17.28,3.775,980,19.13,18.4,-0.75,0.55,"NAN"
"2022-01-29 20:00:00",2075,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.34,13.77,735,777,0.25,0,0,0,1.835,205.1,3.89,10.83,3.6,980,27.75,11.3,-0.725,0.7,"NAN"
"2022-01-30 01:00:00",2076,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.95,0.996,164,201,0,0,0,0,1.27,189.4,3.96,0.55,3.2,979,50.05,0.85,-0.9,0.65,"NAN"
"2022-01-30 09:00:00",2077,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.26,-8.75,0,0,72,0,0,0,0.33,205.8,0.34,-5.5,3.4,980,70.8,-5.6,-0.9,0.7,"NAN"
"2022-01-30 10:00:00",2078,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.38,-1.147,731,780,150.3,0,0,0,1.108,175.8,2.56,-2.875,4.075,980,82.6,-1.175,-0.825,0.625,"NAN"
"2022-01-30 11:00:00",2079,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.49,8.56,703,714,320,0,0,0,2.44,332.9,4.31,2.475,4.425,981,61.18,5.975,-0.875,0.675,"NAN"
"2022-01-30 12:00:00",2080,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.62,17.37,746,773,473.8,0,0,0,2.583,176.2,5.34,8.85,4.775,981,42.35,12.9,-0.75,0.55,"NAN"
"2022-01-30 13:00:00",2081,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.92,24.56,708,776,584.3,0,0,0,2.468,54.7,5.59,13.38,4.65,981,30.48,18.18,-0.875,0.6,"NAN"
"2022-01-30 14:00:00",2082,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.1,29.47,720,801,635.8,0,0,0,1.798,166.9,4.33,15.98,4.6,980,25.4,21.55,-0.85,0.65,"NAN"
"2022-01-30 15:00:00",2083,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.45,31.45,777,725,626.3,0,0,0,2.598,174.6,5.7,17.25,4.525,979,23.05,22.22,-0.775,0.55,"NAN"
"2022-01-30 16:00:00",2084,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.51,32.46,753,803,552.3,0,0,0,2.635,137.6,6.49,18.35,4.1,978,19.45,22.55,-0.775,0.625,"NAN"
"2022-01-30 17:00:00",2085,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.46,31.56,739,758,413.3,0,0,0,2.555,108,5.08,18.73,3.95,978,18.17,22.18,-0.75,0.55,"NAN"
"2022-01-30 18:00:00",2086,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.2,28.47,761,790,203.5,0,0,0,2.378,122.5,4.28,18.67,3.775,978,17.63,20.68,-0.75,0.475,"NAN"
"2022-01-30 19:00:00",2087,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.12,20.37,732,780,31.25,0,0,0,1.025,131.7,2.41,16.12,3.65,979,19.92,16.5,-0.775,0.575,"NAN"
"2022-01-30 20:00:00",2088,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.73,11.76,804,750,0.25,0,0,0,0.51,182.7,1.76,10.05,3.6,979,29.43,9.7,-0.775,0.575,"NAN"
"2022-01-30 21:00:00",2089,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.28,7.029,746,767,0,0,0,0,0.79,172.2,1.65,5.5,3.625,978,40.43,4.875,-0.85,0.625,"NAN"
"2022-01-31 10:00:00",2090,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.33,1.396,549,566,128.5,0,0,0,0.863,221.5,1.46,-0.4,4.625,975,78.07,1.45,-0.75,0.675,"NAN"
"2022-01-31 11:00:00",2091,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.46,13.06,723,736,302.8,0,0,0,0.735,159.9,2.27,6.375,5.7,976,59.88,10.4,-0.825,0.575,"NAN"
"2022-01-31 12:00:00",2092,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.66,20.44,716,736,354.8,0,0,0,2.613,174.6,6.36,12.53,6.975,976,48.33,15.83,-0.725,0.55,"NAN"
"2022-01-31 13:00:00",2093,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.27,24.67,748,758,513.3,0,0,0,3.36,198,6.22,16.73,7.7,975,40.47,20.35,-0.8,0.5,"NAN"
"2022-01-31 14:00:00",2094,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.36,29.05,744,790,612.5,0,0,0,3.763,184.5,7.02,19.1,7.6,973,34.65,23.15,-0.8,0.575,"NAN"
"2022-01-31 15:00:00",2095,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.53,31.29,763,804,598.8,0,0,0,4.803,183.5,8.6,21.03,7.825,972,31.5,24.58,-0.8,0.425,"NAN"
"2022-01-31 16:00:00",2096,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.53,31.47,719,832,524.3,0,0,0,5.547,193.4,9.87,21.75,7.825,971,30.05,24.73,-0.7,0.625,"NAN"
"2022-01-31 17:00:00",2097,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.46,30.82,732,841,393.3,0,0,0,6.143,199.6,10.01,21.95,7.65,971,28.83,24.45,-0.8,0.6,"NAN"
"2022-01-31 18:00:00",2098,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.38,28.58,774,827,224.3,0,0,0,5.818,201.6,10.25,21.43,7.725,971,30.35,23.18,-0.925,0.45,"NAN"
"2022-01-31 19:00:00",2099,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.2,25.17,769,788,63.75,0,0,0,3.398,201.6,5.43,19.7,8.02,971,34.93,20.73,-0.75,0.55,"NAN"
"2022-01-31 20:00:00",2100,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.84,18.67,739,821,0.5,0,0,0,2.375,188.5,4.08,15.83,7.8,972,43.6,16.1,-0.775,0.575,"NAN"
"2022-01-31 21:00:00",2101,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.43,15.07,751,773,0,0,0,0,3.258,161.2,5.98,14.7,8.25,972,49.45,13.92,-0.8,0.55,"NAN"
"2022-01-31 22:00:00",2102,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.93,14.56,745,829,0,0,0,0,4.148,156.6,7.02,14.15,9.93,972,61.75,13.73,-0.75,0.525,"NAN"
"2022-02-01 10:00:00",2103,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.97,12.15,388,386,35,0,0,0,5.947,171.7,9.03,12.3,11.93,972,88.4,12.13,-0.7,0.2,"NAN"
"2022-02-01 11:00:00",2104,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.92,14.32,717,776,143,0,0,0,7.188,170.2,11.81,13.2,12.83,972,84.6,13.38,-0.625,0.825,"NAN"
"2022-02-01 12:00:00",2105,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.39,16.84,750,779,238.3,0,0,0,7.927,171.4,12.23,14.3,12.98,972,79.82,15.1,-0.85,0.775,"NAN"
"2022-02-01 13:00:00",2106,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.15,20.06,770,785,374.8,0,0,0,7.765,169.6,11.98,15.65,13.05,971,73.48,17.25,-0.675,0.75,"NAN"
"2022-02-01 14:00:00",2107,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.6,22.52,723,800,494.3,0,0,0,7.51,171.1,12.14,16.65,12.95,970,68.35,18.95,-0.45,0.125,"NAN"
"2022-02-01 15:00:00",2108,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.87,24.55,789,740,427.5,0,0,0,6.303,172.6,11.49,17.35,12.63,970,63.23,19.58,-0.45,0.575,"NAN"
"2022-02-01 16:00:00",2109,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.84,22.87,733,766,256.8,0,0,0,4.933,155.7,9.14,17.05,12.3,970,63.33,18.65,-0.95,0.65,"NAN"
"2022-02-01 17:00:00",2110,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.81,21.53,798,769,182,0,0,0,4.155,152.3,8.83,17.67,12.15,969,60.05,18.5,-0.8,0.475,"NAN"
"2022-02-01 18:00:00",2111,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.76,20.35,716,821,111.3,0,0,0,4.52,156.9,8.2,17.63,11.88,970,58.9,18.1,-0.875,0.575,"NAN"
"2022-02-01 19:00:00",2112,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.66,18.47,739,788,25.5,0,0,0,2.635,120.1,6.03,16.8,11.7,970,61.23,16.9,-0.75,0.55,"NAN"
"2022-02-01 20:00:00",2113,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.57,16.23,774,788,0,0,0,0,1.225,88.5,2.33,15.25,11.4,970,65.45,15.15,-0.8,0.475,"NAN"
"2022-02-01 21:00:00",2114,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.41,14.41,717,813,0,0,0,0,2.128,197.6,8.86,13.6,10.95,970,70.3,13.53,-0.725,0.5,"NAN"
"2022-02-01 22:00:00",2115,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.29,11.9,759,793,0,0,0,0,7.103,352.4,12.44,9.33,9.2,971,78.2,10.05,-0.575,0.85,"NAN"
"2022-02-01 23:00:00",2116,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.11,9.49,726,791,0,0,0,0,6.3,352.4,11.37,7.525,8.33,972,80,7.7,-0.625,0.675,"NAN"
"2022-02-02 00:00:00",2117,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.77,8.3,741,762,0,0,0,0,5.985,357.3,10.67,6.725,7.95,973,80.9,6.825,-0.725,0.8,"NAN"
"2022-02-02 01:00:00",2118,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.36,6.854,324,363,0,0,0,0,7.233,346.3,16.74,4.833,6.9,974,83.4,5.2,-0.767,0.733,"NAN"
"2022-02-02 02:00:00",2119,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.8,4.826,768,835,0,0,0,0,7.305,264.7,13.52,2.875,6.275,974,83.4,3.175,-0.9,0.65,"NAN"
"2022-02-02 11:00:00",2120,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.78,-2.118,381,388,39.67,0,0,0,7.583,9.5,13.02,-3,4.333,979,87.6,-2.9,-1.4,0.933,"NAN"
"2022-02-02 12:00:00",2121,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.25,-2.502,0,0,92,0,0,0,6.02,11,8.35,-2.6,4.3,980,82.8,-2.5,-0.5,0.8,"NAN"
"2022-02-02 13:00:00",2122,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.88,-1.243,698,747,93.8,0,0,0,6.448,20.98,12.55,-2.6,4.3,981,84.9,-2.425,-0.825,0.8,"NAN"
"2022-02-02 15:00:00",2123,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.09,-1.826,0,0,60,0,0,0,7.84,12.1,11.83,-2.9,4.3,979,86.8,-2.8,-1,0.2,"NAN"
"2022-02-02 18:00:00",2124,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.02,-5.007,163,187,22,0,0,0,7.38,177.7,11.74,-5.3,3.75,979,83.6,-5.05,-0.7,0.75,"NAN"
"2022-02-04 12:00:00",2125,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,14.05,7.356,0,0,571,0,0,0,2.95,284.1,2.95,-6.4,2.4,996,40.1,0.2,0,0,"NAN"
"2022-02-04 14:00:00",2126,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.84,15.06,143,159,679,0,0,0,2.005,267.7,3.64,-2.45,2.55,996,48.1,4.7,-0.8,0.55,"NAN"
"2022-02-04 15:00:00",2127,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,12.01,16.25,573,593,658.3,0,0,0,2.58,260.4,4.68,-1.9,2.675,996,50.35,5.15,-0.85,0.675,"NAN"
"2022-02-04 16:00:00",2128,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,11.45,14.46,562,615,573.8,0,0,0,3.222,273.4,5.51,-0.975,2.8,995,49.53,4.925,-0.85,0.575,"NAN"
"2022-02-04 17:00:00",2129,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,11.05,11.38,560,632,438.5,0,0,0,4.16,280.1,6.23,-0.575,3,995,51.2,3.85,-0.825,0.65,"NAN"
"2022-02-04 18:00:00",2130,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.81,9.21,567,599,258.8,0,0,0,3.558,270,6.25,-0.3,3.175,995,52.93,2.775,-0.8,0.625,"NAN"
"2022-02-04 19:00:00",2131,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.38,5.192,548,587,84.8,0,0,0,2.915,258,4.94,-0.725,3.3,995,56.53,0.625,-0.95,0.575,"NAN"
"2022-02-05 13:00:00",2132,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,13.35,17.88,139,157,647,0,0,0,4.41,198.9,7.44,4.35,4.35,990,53.4,10.2,-0.9,0.8,"NAN"
"2022-02-05 14:00:00",2133,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,11.71,15.63,610,787,675,0,0,0,6.563,195.2,9.87,4.75,4.15,989,48.38,10,-0.825,0.575,"NAN"
"2022-02-05 15:00:00",2134,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,11.44,14.86,621,664,660,0,0,0,6.895,188.8,10.51,5.375,4.1,988,45.83,9.67,-0.525,0.35,"NAN"
"2022-02-05 16:00:00",2135,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,11.23,14.24,616,643,580,0,0,0,7.507,187.9,11.52,5.75,4,987,43.3,9.25,-0.05,0.5,"NAN"
"2022-02-05 17:00:00",2136,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.98,13.86,643,663,438.8,0,0,0,6.89,186.8,9.7,6.225,4.275,986,45.1,8.98,-0.825,0.45,"NAN"
"2022-02-05 18:00:00",2137,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.79,12.88,630,659,263.5,0,0,0,5.968,190,9.26,6.4,4.35,985,45.45,8.43,-0.95,0.475,"NAN"
"2022-02-05 19:00:00",2138,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.56,10.14,623,670,90,0,0,0,4.083,185.3,6.15,5.525,4.15,984,45.88,6.55,-0.75,0.55,"NAN"
"2022-02-05 20:00:00",2139,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.05,3.872,643,743,1,0,0,0,3.01,161.5,4.9,3.6,4.025,984,50.73,3.425,-0.825,0.65,"NAN"
"2022-02-05 21:00:00",2140,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.43,1.39,610,611,0,0,0,0,3.448,157.7,6.02,2.525,3.95,983,54.05,2.125,-0.75,0.6,"NAN"
"2022-02-06 09:00:00",2141,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,8.9,-4.447,0,0,-7999,0,0,0,-7999,-7999,-7999,-7999,3.9,981,63.3,-3,0,0,"NAN"
"2022-02-06 12:00:00",2142,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.53,15.21,339,331,518,0,0,0,1.227,213.4,2.58,3.133,5.067,983,66.4,8.93,-0.733,0.633,"NAN"
"2022-02-06 13:00:00",2143,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.93,20.06,653,694,654,0,0,0,2.145,255.8,4.4,4.225,5.25,983,63.53,10.9,-0.725,0.575,"NAN"
"2022-02-06 14:00:00",2144,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.65,18.14,604,669,486,0,0,0,1.798,333.5,3.86,5.1,5.3,983,60.08,9.45,-0.825,0.475,"NAN"
"2022-02-06 15:00:00",2145,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.92,22.34,612,688,513.5,0,0,0,0.713,91.1,2.28,7.225,5.75,983,56.88,12.48,-0.85,0.575,"NAN"
"2022-02-06 16:00:00",2146,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.87,21.79,645,627,536,0,0,0,4.343,350.9,8.96,8.38,6.075,983,55.38,12.35,-0.825,0.65,"NAN"
"2022-02-06 17:00:00",2147,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.83,18.87,636,617,396,0,0,0,5.188,351.1,8.53,8.6,6,984,53.8,11.35,-0.775,0.475,"NAN"
"2022-02-06 18:00:00",2148,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.76,16.02,626,705,240.8,0,0,0,5.05,178.2,9.58,8.58,6.075,984,54.38,10.38,-0.75,0.575,"NAN"
"2022-02-06 19:00:00",2149,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.64,12.81,646,662,77.25,0,0,0,3.488,91,7.3,7.625,5.9,984,56.55,8.65,-0.675,0.55,"NAN"
"2022-02-06 20:00:00",2150,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.52,6.727,634,671,1.25,0,0,0,1.938,179.2,4.23,5.3,5.6,985,62.75,5.25,-0.775,0.625,"NAN"
"2022-02-06 21:00:00",2151,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.38,3.293,651,676,0,0,0,0,0.96,310.8,2.89,3.475,5.45,986,69.52,2.75,-0.85,0.575,"NAN"
"2022-02-06 22:00:00",2152,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.17,1.359,607,667,0,0,0,0,1.165,280.4,2.65,2.5,5.325,987,72.6,1.2,-0.8,0.625,"NAN"
"2022-02-06 23:00:00",2153,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.82,0.18,613,669,0,0,0,0,1.303,261.5,2.76,1.425,5.25,988,77.68,0.9,-0.8,0.6,"NAN"
"2022-02-07 00:00:00",2154,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.36,-0.928,627,657,0,0,0,0,0.99,314.4,2.52,0.275,5.05,988,81.6,-0.725,-0.8,0.625,"NAN"
"2022-02-07 09:00:00",2155,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.3,-4.21,0,0,78,0,0,0,1.12,338.8,2,-2.5,4.5,991,87.4,-2.6,-0.8,0.5,"NAN"
"2022-02-07 10:00:00",2156,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.5,0.508,651,635,166,0,0,0,1.63,344.8,3.27,-1.45,5.05,991,91.6,0.825,-0.9,0.675,"NAN"
"2022-02-07 11:00:00",2157,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.59,8.84,613,661,352.8,0,0.034,0,1.273,244.8,3.08,1.425,5.65,991,83.2,6.475,-0.825,0.675,"NAN"
"2022-02-07 12:00:00",2158,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.97,15.26,617,642,494.8,0,0,0,2.183,332,3.92,4.225,5.975,992,72.32,9.22,-0.8,0.55,"NAN"
"2022-02-07 13:00:00",2159,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.2,20.59,603,680,605,0,0,0,2.033,295.4,4.58,7.45,5.675,992,55.05,12.75,-0.8,0.6,"NAN"
"2022-02-07 14:00:00",2160,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.41,23.33,605,676,658.5,0,0,0,3.003,280,6.46,9.63,5.375,991,45.15,15,-0.725,0.425,"NAN"
"2022-02-07 15:00:00",2161,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.59,22.66,679,652,646.5,0,0,0,4.705,272.4,9.99,11.4,5.425,990,40.4,15.28,-0.75,0.575,"NAN"
"2022-02-07 16:00:00",2162,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.58,22.57,585,676,570.5,0,0,0,5.55,261.3,10.21,12.63,5.625,988,38.13,15.82,-1.025,0.575,"NAN"
"2022-02-07 17:00:00",2163,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.55,23.05,638,681,435.8,0,0,0,5.257,270.3,10.85,13.4,5.425,988,35.22,16.3,-0.775,0.75,"NAN"
"2022-02-07 18:00:00",2164,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.47,21.77,618,645,260.5,0,0,0,4.805,260.2,8.78,13.65,5.5,987,35.28,15.75,-0.75,0.275,"NAN"
"2022-02-07 19:00:00",2165,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.34,18.93,684,688,89.8,0,0,0,3.447,232.8,6.63,12.8,5.5,987,37.18,13.95,-0.7,0.45,"NAN"
"2022-02-07 20:00:00",2166,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.06,11.26,657,632,1.25,0,0,0,2.13,197,3.83,7.575,5.15,987,49.85,8.28,-0.85,0.475,"NAN"
"2022-02-07 21:00:00",2167,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.68,6.23,648,690,0,0,0,0,2.46,196.6,3.77,5.175,5.15,986,58.42,4.625,-0.775,0.675,"NAN"
"2022-02-07 22:00:00",2168,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.22,5.334,643,715,0,0,0,0,3.225,208.4,5.01,5.425,5.2,986,58.23,4.75,-0.875,0.625,"NAN"
"2022-02-08 09:00:00",2169,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.13,-0.201,153,186,45.5,0,0,0,2.405,213.4,4.76,1.4,4.7,982,69.7,1.05,-0.9,0.65,"NAN"
"2022-02-08 10:00:00",2170,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.39,4.163,664,727,158,0,0,0,3.295,201.6,5.48,2.3,5.125,982,70.98,4.35,-0.875,0.525,"NAN"
"2022-02-08 11:00:00",2171,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.51,9.67,659,680,347.8,0,0,0,3.7,196.6,5.52,5.15,5.425,982,61.55,8.48,-0.775,0.65,"NAN"
"2022-02-08 12:00:00",2172,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.68,16,659,742,509.8,0,0,0,4.445,188,8.88,8.77,5.675,981,50.7,12.67,-0.825,0.475,"NAN"
"2022-02-08 13:00:00",2173,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.99,19.4,697,755,623.5,0,0,0,7.342,204.6,11.08,11.55,5.75,981,42.65,15.2,-0.975,0.9,"NAN"
"2022-02-08 14:00:00",2174,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.25,22.14,648,713,676.8,0,0,0,7.503,203.7,10.89,14.03,5.925,980,37.33,17.3,-0.5,0.925,"NAN"
"2022-02-08 15:00:00",2175,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.5,24.61,672,771,663,0,0,0,8.38,219.5,12.69,16.2,6,979,32.68,19.1,-0.6,0.375,"NAN"
"2022-02-08 16:00:00",2176,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.49,26.2,681,727,584.5,0,0,0,8.1,226.5,12.63,17.28,5.8,978,29.52,20.05,-1.025,0.6,"NAN"
"2022-02-08 17:00:00",2177,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.45,26.18,681,684,446,0,0,0,7.325,221.9,12.09,17.92,5.825,978,28.38,20.2,-1,0.425,"NAN"
"2022-02-08 18:00:00",2178,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.35,26.02,656,714,266,0,0,0,5.455,244.5,8.98,18.35,5.7,979,27.08,20.23,-0.675,0.525,"NAN"
"2022-02-08 19:00:00",2179,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.16,23.3,697,744,88.5,0,0,0,2.378,250.8,7.23,17.42,5.775,979,29.05,18.33,-0.825,0.425,"NAN"
"2022-02-08 20:00:00",2180,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.76,15.5,672,743,1,0,0,0,0.738,224.2,2.71,13.13,5.275,980,35.13,12.78,-0.675,0.5,"NAN"
"2022-02-08 21:00:00",2181,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.3,10.24,692,693,0,0,0,0,2.093,257.5,6.01,10.1,5.475,981,44.2,9.5,-0.825,0.575,"NAN"
"2022-02-09 09:00:00",2182,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.05,-5.889,361,379,35.33,0,0,0,0.443,127.1,0.96,-4.1,4.267,981,93.1,-4.9,-0.833,0.633,"NAN"
"2022-02-09 10:00:00",2183,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.35,1.325,696,765,166.8,0,0,0,0.748,284.6,2.11,-0.8,5.625,982,97.2,1.025,-0.9,0.625,"NAN"
"2022-02-09 11:00:00",2184,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.51,10.77,670,706,346,0,0.017,0,2.908,312.3,5.57,5.925,5.85,982,63.83,8.85,-0.775,0.6,"NAN"
"2022-02-09 12:00:00",2185,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,9.74,17.48,660,678,504,0,0,0,3.798,314.3,7.47,9.68,5.675,982,47.45,13.58,-0.925,0.775,"NAN"
"2022-02-09 13:00:00",2186,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.13,22.9,666,731,604.5,0,0,0,4.092,304.1,8.79,14.03,5.6,982,35.22,17.67,-0.825,0.675,"NAN"
"2022-02-09 14:00:00",2187,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.35,25.62,636,701,671.5,0,0,0,5.46,283.2,9.2,17.2,4.825,981,24.68,20.9,-1.025,0.6,"NAN"
"2022-02-09 15:00:00",2188,"OK004","Arnall","Arnall North",35.01929,-97.54777,350,10.61,26.38,671,735,610.8,0,0,0,5.247,277.7,9.38,18.05,4.45,980,21.58,21.28,-0.8,0.375,"NAN"
